name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	IstringexonFrames	utr5_length	cds_length	utr3_length	gene_length	rep_transcript	modified
rna-NM_001181606.1	NC_001142.9	-	96130	96559	96160	96529	1	96130,	96559,	0	gene-YJL173C	cmpl	cmpl	0,	30	369	30	369	True	True
rna-NM_001181605.1	NC_001142.9	+	97706	99497	97736	99467	1	97706,	99497,	0	gene-YJL172W	cmpl	cmpl	0,	30	1731	30	1731	True	True
rna-NM_001181604.2	NC_001142.9	-	99673	100924	99703	100894	1	99673,	100924,	0	gene-YJL171C	cmpl	cmpl	0,	30	1191	30	1191	True	True
rna-NM_001181603.1	NC_001142.9	-	101119	101809	101149	101779	1	101119,	101809,	0	gene-YJL170C	cmpl	cmpl	0,	30	630	30	630	True	True
rna-NM_001181601.2	NC_001142.9	-	102196	104458	102226	104428	1	102196,	104458,	0	gene-YJL168C	cmpl	cmpl	0,	30	2202	30	2202	True	True
rna-NM_001181600.1	NC_001142.9	+	104983	106102	105013	106072	1	104983,	106102,	0	gene-YJL167W	cmpl	cmpl	0,	30	1059	30	1059	True	True
rna-NM_001181599.1	NC_001142.9	+	106403	106748	106433	106718	1	106403,	106748,	0	gene-YJL166W	cmpl	cmpl	0,	30	285	30	285	True	True
rna-NM_001181598.1	NC_001142.9	-	106863	109491	106893	109461	1	106863,	109491,	0	gene-YJL165C	cmpl	cmpl	0,	30	2568	30	2568	True	True
rna-NM_001181597.2	NC_001142.9	-	109935	111189	109965	111159	1	109935,	111189,	0	gene-YJL164C	cmpl	cmpl	0,	30	1194	30	1194	True	True
rna-NM_001181596.1	NC_001142.9	-	111635	113363	111665	113333	1	111635,	113363,	0	gene-YJL163C	cmpl	cmpl	0,	30	1668	30	1668	True	True
rna-NM_001181595.1	NC_001142.9	-	113847	115659	113877	115629	1	113847,	115659,	0	gene-YJL162C	cmpl	cmpl	0,	30	1752	30	1752	True	True
rna-YNCJ0002C	NC_001142.9	-	115938	116010	116010	116010	1	115938,	116010,	0	gene-YNCJ0002C	none	none	-1,	0	0	0	0	True	False
rna-NM_001181594.1	NC_001142.9	+	117214	117817	117244	117787	1	117214,	117817,	0	gene-YJL161W	cmpl	cmpl	0,	30	543	30	543	True	True
rna-NM_001181593.1	NC_001142.9	-	117931	118855	117961	118825	1	117931,	118855,	0	gene-YJL160C	cmpl	cmpl	0,	30	864	30	864	True	True
rna-NM_001181592.1	NC_001142.9	+	120418	121720	120448	121690	1	120418,	121720,	0	gene-YJL159W	cmpl	cmpl	0,	30	1242	30	1242	True	True
rna-NM_001181591.1	NC_001142.9	-	122234	122978	122264	122948	1	122234,	122978,	0	gene-YJL158C	cmpl	cmpl	0,	30	684	30	684	True	True
rna-NM_001181590.1	NC_001142.9	-	123805	126358	123835	126328	1	123805,	126358,	0	gene-YJL157C	cmpl	cmpl	0,	30	2493	30	2493	True	True
rna-NM_001181589.1	NC_001142.9	-	126822	128982	126852	128952	1	126822,	128982,	0	gene-YJL156C	cmpl	cmpl	0,	30	2100	30	2100	True	True
rna-NM_001181588.1	NC_001142.9	-	129254	130673	129284	130643	1	129254,	130673,	0	gene-YJL155C	cmpl	cmpl	0,	30	1359	30	1359	True	True
rna-NM_001181587.1	NC_001142.9	-	131070	133965	131100	133935	1	131070,	133965,	0	gene-YJL154C	cmpl	cmpl	0,	30	2835	30	2835	True	True
rna-NM_001181586.1	NC_001142.9	-	134301	135963	134331	135933	1	134301,	135963,	0	gene-YJL153C	cmpl	cmpl	0,	30	1602	30	1602	True	True
rna-NM_001181584.1	NC_001142.9	-	136341	136803	136371	136773	1	136341,	136803,	0	gene-YJL151C	cmpl	cmpl	0,	30	402	30	402	True	True
rna-NM_001181582.1	NC_001142.9	+	137348	139400	137378	139370	1	137348,	139400,	0	gene-YJL149W	cmpl	cmpl	0,	30	1992	30	1992	True	True
rna-NM_001181581.1	NC_001142.9	+	140406	141168	140436	141138	1	140406,	141168,	0	gene-YJL148W	cmpl	cmpl	0,	30	702	30	702	True	True
rna-NM_001181580.1	NC_001142.9	-	141388	142597	141418	142567	1	141388,	142597,	0	gene-YJL147C	cmpl	cmpl	0,	30	1149	30	1149	True	True
rna-NM_001181579.1	NC_001142.9	+	143261	144731	143291	144701	1	143261,	144731,	0	gene-YJL146W	cmpl	cmpl	0,	30	1410	30	1410	True	True
rna-NM_001181578.1	NC_001142.9	+	145129	146074	145159	146044	1	145129,	146074,	0	gene-YJL145W	cmpl	cmpl	0,	30	885	30	885	True	True
rna-NM_001181577.1	NC_001142.9	+	146328	146703	146358	146673	1	146328,	146703,	0	gene-YJL144W	cmpl	cmpl	0,	30	315	30	315	True	True
rna-NM_001181576.1	NC_001142.9	+	147070	147607	147100	147577	1	147070,	147607,	0	gene-YJL143W	cmpl	cmpl	0,	30	477	30	477	True	True
rna-NM_001395034.1	NC_001142.9	-	147788	148241	147818	148211	1	147788,	148241,	0	gene-YJL142C	cmpl	cmpl	0,	30	393	30	393	True	True
rna-NM_001181574.1	NC_001142.9	-	147936	150420	147966	150390	1	147936,	150420,	0	gene-YJL141C	cmpl	cmpl	0,	30	2424	30	2424	True	True
rna-NM_001181573.1	NC_001142.9	+	150930	151656	150960	151626	1	150930,	151656,	0	gene-YJL140W	cmpl	cmpl	0,	30	666	30	666	True	True
rna-NM_001181572.1	NC_001142.9	-	151682	153029	151712	152999	1	151682,	153029,	0	gene-YJL139C	cmpl	cmpl	0,	30	1287	30	1287	True	True
rna-NM_001181571.1	NC_001142.9	-	153473	154721	153503	154691	1	153473,	154721,	0	gene-YJL138C	cmpl	cmpl	0,	30	1188	30	1188	True	True
rna-NM_001181570.1	NC_001142.9	-	154954	156157	154984	156127	1	154954,	156157,	0	gene-YJL137C	cmpl	cmpl	0,	30	1143	30	1143	True	True
rna-NM_001184637.1	NC_001142.9	+	156138	156282	156168	156252	1	156138,	156282,	0	gene-YJL136W-A	cmpl	cmpl	0,	30	84	30	84	True	True
rna-NM_001181569.1	NC_001142.9	-	156519	157303	156549	157273	2	156519,157249,	156789,157303,	0	gene-YJL136C	cmpl	cmpl	0,0,	30	264	30	264	True	True
rna-NM_001181567.1	NC_001142.9	+	158157	159447	158187	159417	1	158157,	159447,	0	gene-YJL134W	cmpl	cmpl	0,	30	1230	30	1230	True	True
rna-NM_001184636.1	NC_001142.9	-	159592	159877	159622	159847	1	159592,	159877,	0	gene-YJL133C-A	cmpl	cmpl	0,	30	225	30	225	True	True
rna-NM_001181566.1	NC_001142.9	+	160588	161593	160618	161563	1	160588,	161593,	0	gene-YJL133W	cmpl	cmpl	0,	30	945	30	945	True	True
rna-NM_001181565.1	NC_001142.9	+	161883	164196	161913	164166	1	161883,	164196,	0	gene-YJL132W	cmpl	cmpl	0,	30	2253	30	2253	True	True
rna-NM_001181564.1	NC_001142.9	-	164247	165378	164277	165348	1	164247,	165378,	0	gene-YJL131C	cmpl	cmpl	0,	30	1071	30	1071	True	True
rna-NM_001181563.2	NC_001142.9	-	165692	172397	165722	172367	1	165692,	172397,	0	gene-YJL130C	cmpl	cmpl	0,	30	6645	30	6645	True	True
rna-NM_001181562.1	NC_001142.9	-	173568	177336	173598	177306	1	173568,	177336,	0	gene-YJL129C	cmpl	cmpl	0,	30	3708	30	3708	True	True
rna-NM_001181561.2	NC_001142.9	-	178066	180133	178096	180103	1	178066,	180133,	0	gene-YJL128C	cmpl	cmpl	0,	30	2007	30	2007	True	True
rna-NM_001184532.1	NC_001142.9	-	181520	181739	181550	181709	1	181520,	181739,	0	gene-YJL127C-B	cmpl	cmpl	0,	30	159	30	159	True	True
rna-NM_001181560.1	NC_001142.9	-	182267	184250	182297	184220	1	182267,	184250,	0	gene-YJL127C	cmpl	cmpl	0,	30	1923	30	1923	True	True
rna-NM_001181559.1	NC_001142.9	+	184470	185454	184500	185424	1	184470,	185454,	0	gene-YJL126W	cmpl	cmpl	0,	30	924	30	924	True	True
rna-NM_001181558.1	NC_001142.9	-	185497	186709	185527	186679	1	185497,	186709,	0	gene-YJL125C	cmpl	cmpl	0,	30	1152	30	1152	True	True
rna-NM_001181557.1	NC_001142.9	-	187095	187674	187125	187644	1	187095,	187674,	0	gene-YJL124C	cmpl	cmpl	0,	30	519	30	519	True	True
rna-NM_001181556.1	NC_001142.9	-	187973	189470	188003	189440	1	187973,	189470,	0	gene-YJL123C	cmpl	cmpl	0,	30	1437	30	1437	True	True
rna-NM_001181555.1	NC_001142.9	+	189685	190273	189715	190243	1	189685,	190273,	0	gene-YJL122W	cmpl	cmpl	0,	30	528	30	528	True	True
rna-NM_001181554.1	NC_001142.9	-	190343	191120	190373	191090	1	190343,	191120,	0	gene-YJL121C	cmpl	cmpl	0,	30	717	30	717	True	True
rna-NM_001181551.1	NC_001142.9	+	191608	192328	191638	192298	1	191608,	192328,	0	gene-YJL118W	cmpl	cmpl	0,	30	660	30	660	True	True
rna-NM_001181550.1	NC_001142.9	+	192500	193496	192530	193466	1	192500,	193496,	0	gene-YJL117W	cmpl	cmpl	0,	30	936	30	936	True	True
rna-NM_001181549.1	NC_001142.9	-	193829	194903	193859	194873	1	193829,	194903,	0	gene-YJL116C	cmpl	cmpl	0,	30	1014	30	1014	True	True
rna-NM_001181548.1	NC_001142.9	+	196256	197156	196286	197126	1	196256,	197156,	0	gene-YJL115W	cmpl	cmpl	0,	30	840	30	840	True	True
rna-YNCJ0005C	NC_001142.9	-	197312	197385	197385	197385	1	197312,	197385,	0	gene-YNCJ0005C	none	none	-1,	0	0	0	0	True	False
rna-NM_001181547.2	NC_001142.9	+	197884	198625	197914	198595	1	197884,	198625,	0	gene-YJL114W	cmpl	cmpl	0,	30	681	30	681	True	True
rna-NM_001181546.3	NC_001142.9	+	198647	203355	198677	203325	2	198647,198999,	198998,203355,	0	gene-YJL113W	cmpl	cmpl	0,0,	30	4647	30	4647	True	True
rna-YNCJ0006W	NC_001142.9	+	204734	204806	204806	204806	1	204734,	204806,	0	gene-YNCJ0006W	none	none	-1,	0	0	0	0	True	False
rna-NM_001181545.2	NC_001142.9	+	205274	207479	205304	207449	1	205274,	207479,	0	gene-YJL112W	cmpl	cmpl	0,	30	2145	30	2145	True	True
rna-NM_001181544.1	NC_001142.9	+	207846	209559	207876	209529	1	207846,	209559,	0	gene-YJL111W	cmpl	cmpl	0,	30	1653	30	1653	True	True
rna-NM_001181543.1	NC_001142.9	-	209891	211607	209921	211577	1	209891,	211607,	0	gene-YJL110C	cmpl	cmpl	0,	30	1656	30	1656	True	True
rna-NM_001181542.1	NC_001142.9	-	211969	217339	211999	217309	1	211969,	217339,	0	gene-YJL109C	cmpl	cmpl	0,	30	5310	30	5310	True	True
rna-NM_001181541.1	NC_001142.9	-	217674	218886	217704	218856	1	217674,	218886,	0	gene-YJL108C	cmpl	cmpl	0,	30	1152	30	1152	True	True
rna-NM_001181540.1	NC_001142.9	-	218822	220046	218852	220016	1	218822,	220046,	0	gene-YJL107C	cmpl	cmpl	0,	30	1164	30	1164	True	True
rna-NM_001181539.1	NC_001142.9	+	221359	223357	221389	223327	1	221359,	223357,	0	gene-YJL106W	cmpl	cmpl	0,	30	1938	30	1938	True	True
rna-NM_001181538.1	NC_001142.9	+	225024	226767	225054	226737	1	225024,	226767,	0	gene-YJL105W	cmpl	cmpl	0,	30	1683	30	1683	True	True
rna-NM_001181537.1	NC_001142.9	+	227296	227806	227326	227776	1	227296,	227806,	0	gene-YJL104W	cmpl	cmpl	0,	30	450	30	450	True	True
rna-NM_001181536.1	NC_001142.9	-	228994	230911	229024	230881	1	228994,	230911,	0	gene-YJL103C	cmpl	cmpl	0,	30	1857	30	1857	True	True
rna-NM_001181535.1	NC_001142.9	+	231270	233790	231300	233760	1	231270,	233790,	0	gene-YJL102W	cmpl	cmpl	0,	30	2460	30	2460	True	True
rna-YNCJ0008W	NC_001142.9	+	233938	234011	234011	234011	1	233938,	234011,	0	gene-YNCJ0008W	none	none	-1,	0	0	0	0	True	False
rna-NM_001181534.1	NC_001142.9	-	234289	236386	234319	236356	1	234289,	236386,	0	gene-YJL101C	cmpl	cmpl	0,	30	2037	30	2037	True	True
rna-NM_001181533.1	NC_001142.9	+	237232	239116	237262	239086	1	237232,	239116,	0	gene-YJL100W	cmpl	cmpl	0,	30	1824	30	1824	True	True
rna-NM_001181532.1	NC_001142.9	+	239383	241684	239413	241654	1	239383,	241684,	0	gene-YJL099W	cmpl	cmpl	0,	30	2241	30	2241	True	True
rna-NM_001181531.1	NC_001142.9	+	242051	245288	242081	245258	1	242051,	245288,	0	gene-YJL098W	cmpl	cmpl	0,	30	3177	30	3177	True	True
rna-NM_001181530.1	NC_001142.9	+	245560	246274	245590	246244	1	245560,	246274,	0	gene-YJL097W	cmpl	cmpl	0,	30	654	30	654	True	True
rna-NM_001181529.1	NC_001142.9	+	246459	247005	246489	246975	1	246459,	247005,	0	gene-YJL096W	cmpl	cmpl	0,	30	486	30	486	True	True
rna-NM_001181528.1	NC_001142.9	+	247224	251721	247254	251691	1	247224,	251721,	0	gene-YJL095W	cmpl	cmpl	0,	30	4437	30	4437	True	True
rna-NM_001181527.1	NC_001142.9	-	251790	254472	251820	254442	1	251790,	254472,	0	gene-YJL094C	cmpl	cmpl	0,	30	2622	30	2622	True	True
rna-NM_001181526.1	NC_001142.9	-	254706	256842	254736	256812	1	254706,	256842,	0	gene-YJL093C	cmpl	cmpl	0,	30	2076	30	2076	True	True
rna-NM_001181525.1	NC_001142.9	+	257392	260977	257422	260947	1	257392,	260977,	0	gene-YJL092W	cmpl	cmpl	0,	30	3525	30	3525	True	True
rna-NM_001181524.1	NC_001142.9	-	261049	262582	261079	262552	1	261049,	262582,	0	gene-YJL091C	cmpl	cmpl	0,	30	1473	30	1473	True	True
rna-NM_001181523.1	NC_001142.9	-	262726	265081	262756	265051	1	262726,	265081,	0	gene-YJL090C	cmpl	cmpl	0,	30	2295	30	2295	True	True
rna-NM_001181522.1	NC_001142.9	+	265895	268445	265925	268415	1	265895,	268445,	0	gene-YJL089W	cmpl	cmpl	0,	30	2490	30	2490	True	True
rna-NM_001181521.1	NC_001142.9	+	268768	269845	268798	269815	1	268768,	269845,	0	gene-YJL088W	cmpl	cmpl	0,	30	1017	30	1017	True	True
rna-NM_001181520.1	NC_001142.9	-	269971	272515	270001	272485	1	269971,	272515,	0	gene-YJL087C	cmpl	cmpl	0,	30	2484	30	2484	True	True
rna-NM_001181518.1	NC_001142.9	+	272796	274728	272826	274698	1	272796,	274728,	0	gene-YJL085W	cmpl	cmpl	0,	30	1872	30	1872	True	True
rna-NM_001181517.1	NC_001142.9	-	274831	278032	274861	278002	1	274831,	278032,	0	gene-YJL084C	cmpl	cmpl	0,	30	3141	30	3141	True	True
rna-NM_001181516.1	NC_001142.9	+	278810	280685	278840	280655	1	278810,	280685,	0	gene-YJL083W	cmpl	cmpl	0,	30	1815	30	1815	True	True
rna-NM_001181515.1	NC_001142.9	+	281154	283410	281184	283380	1	281154,	283410,	0	gene-YJL082W	cmpl	cmpl	0,	30	2196	30	2196	True	True
rna-NM_001181514.1	NC_001142.9	-	283771	285301	283801	285271	1	283771,	285301,	0	gene-YJL081C	cmpl	cmpl	0,	30	1470	30	1470	True	True
rna-NM_001181513.1	NC_001142.9	-	285527	289256	285557	289226	1	285527,	289256,	0	gene-YJL080C	cmpl	cmpl	0,	30	3669	30	3669	True	True
rna-NM_001181512.1	NC_001142.9	-	289844	290804	289874	290774	1	289844,	290804,	0	gene-YJL079C	cmpl	cmpl	0,	30	900	30	900	True	True
rna-NM_001181511.1	NC_001142.9	-	291305	294011	291335	293981	1	291305,	294011,	0	gene-YJL078C	cmpl	cmpl	0,	30	2646	30	2646	True	True
rna-NM_001184603.1	NC_001142.9	+	294016	294175	294046	294145	1	294016,	294175,	0	gene-YJL077W-B	cmpl	cmpl	0,	30	99	30	99	True	True
rna-NM_001181510.1	NC_001142.9	-	294635	295091	294665	295061	1	294635,	295091,	0	gene-YJL077C	cmpl	cmpl	0,	30	396	30	396	True	True
rna-NM_001270753.1	NC_001142.9	+	294768	294915	294798	294885	1	294768,	294915,	0	gene-YJL077W-A	cmpl	cmpl	0,	30	87	30	87	True	True
rna-NM_001181509.1	NC_001142.9	+	295214	298844	295244	298814	1	295214,	298844,	0	gene-YJL076W	cmpl	cmpl	0,	30	3570	30	3570	True	True
rna-NM_001395035.1	NC_001142.9	-	298429	298906	298459	298876	1	298429,	298906,	0	gene-YJL075C	cmpl	cmpl	0,	30	417	30	417	True	True
rna-NM_001181507.1	NC_001142.9	-	299126	302879	299156	302849	1	299126,	302879,	0	gene-YJL074C	cmpl	cmpl	0,	30	3693	30	3693	True	True
rna-NM_001181506.3	NC_001142.9	+	303150	305148	303180	305118	1	303150,	305148,	0	gene-YJL073W	cmpl	cmpl	0,	30	1938	30	1938	True	True
rna-NM_001181505.1	NC_001142.9	-	305190	305892	305220	305862	1	305190,	305892,	0	gene-YJL072C	cmpl	cmpl	0,	30	642	30	642	True	True
rna-NM_001181504.1	NC_001142.9	+	306101	307886	306131	307856	1	306101,	307886,	0	gene-YJL071W	cmpl	cmpl	0,	30	1725	30	1725	True	True
rna-NM_001181503.3	NC_001142.9	-	307940	310667	307970	310637	1	307940,	310667,	0	gene-YJL070C	cmpl	cmpl	0,	30	2667	30	2667	True	True
rna-NM_001181502.1	NC_001142.9	-	310891	312736	310921	312706	1	310891,	312736,	0	gene-YJL069C	cmpl	cmpl	0,	30	1785	30	1785	True	True
rna-NM_001181501.1	NC_001142.9	-	312985	313945	313015	313915	1	312985,	313945,	0	gene-YJL068C	cmpl	cmpl	0,	30	900	30	900	True	True
rna-NM_001181499.3	NC_001142.9	-	314083	314902	314113	314872	1	314083,	314902,	0	gene-YJL066C	cmpl	cmpl	0,	30	759	30	759	True	True
rna-NM_001181498.1	NC_001142.9	-	315023	315587	315053	315557	1	315023,	315587,	0	gene-YJL065C	cmpl	cmpl	0,	30	504	30	504	True	True
rna-NM_001181496.1	NC_001142.9	-	315728	316505	315758	316475	1	315728,	316505,	0	gene-YJL063C	cmpl	cmpl	0,	30	717	30	717	True	True
rna-NM_001184477.3	NC_001142.9	+	316692	317010	316722	316980	1	316692,	317010,	0	gene-YJL062W-A	cmpl	cmpl	0,	30	258	30	258	True	True
rna-NM_001181495.1	NC_001142.9	+	317253	319806	317283	319776	1	317253,	319806,	0	gene-YJL062W	cmpl	cmpl	0,	30	2493	30	2493	True	True
rna-NM_001181494.1	NC_001142.9	+	319985	322187	320015	322157	1	319985,	322187,	0	gene-YJL061W	cmpl	cmpl	0,	30	2142	30	2142	True	True
rna-NM_001181493.3	NC_001142.9	+	323355	324750	323385	324720	1	323355,	324750,	0	gene-YJL060W	cmpl	cmpl	0,	30	1335	30	1335	True	True
rna-NM_001181492.1	NC_001142.9	+	324933	326220	324963	326190	1	324933,	326220,	0	gene-YJL059W	cmpl	cmpl	0,	30	1227	30	1227	True	True
rna-NM_001181491.1	NC_001142.9	-	326211	327903	326241	327873	1	326211,	327903,	0	gene-YJL058C	cmpl	cmpl	0,	30	1632	30	1632	True	True
rna-NM_001181490.3	NC_001142.9	-	328087	330151	328117	330121	1	328087,	330151,	0	gene-YJL057C	cmpl	cmpl	0,	30	2004	30	2004	True	True
rna-NM_001181489.1	NC_001142.9	-	330400	333103	330430	333073	1	330400,	333103,	0	gene-YJL056C	cmpl	cmpl	0,	30	2643	30	2643	True	True
rna-NM_001181488.1	NC_001142.9	+	333326	334124	333356	334094	1	333326,	334124,	0	gene-YJL055W	cmpl	cmpl	0,	30	738	30	738	True	True
rna-NM_001181487.3	NC_001142.9	+	334234	335731	334264	335701	1	334234,	335731,	0	gene-YJL054W	cmpl	cmpl	0,	30	1437	30	1437	True	True
rna-NM_001181486.1	NC_001142.9	+	335867	337067	335897	337037	1	335867,	337067,	0	gene-YJL053W	cmpl	cmpl	0,	30	1140	30	1140	True	True
rna-NM_001184476.1	NC_001142.9	-	337853	338033	337883	338003	1	337853,	338033,	0	gene-YJL052C-A	cmpl	cmpl	0,	30	120	30	120	True	True
rna-NM_001181485.3	NC_001142.9	+	338240	339299	338270	339269	1	338240,	339299,	0	gene-YJL052W	cmpl	cmpl	0,	30	999	30	999	True	True
rna-NM_001181484.1	NC_001142.9	+	339756	342285	339786	342255	1	339756,	342285,	0	gene-YJL051W	cmpl	cmpl	0,	30	2469	30	2469	True	True
rna-NM_001181483.1	NC_001142.9	+	342491	345773	342521	345743	1	342491,	345773,	0	gene-YJL050W	cmpl	cmpl	0,	30	3222	30	3222	True	True
rna-NM_001181482.3	NC_001142.9	+	345942	347355	345972	347325	1	345942,	347355,	0	gene-YJL049W	cmpl	cmpl	0,	30	1353	30	1353	True	True
rna-NM_001181481.1	NC_001142.9	-	347416	348667	347446	348637	1	347416,	348667,	0	gene-YJL048C	cmpl	cmpl	0,	30	1191	30	1191	True	True
rna-NM_001184635.1	NC_001142.9	-	349013	349208	349043	349178	1	349013,	349208,	0	gene-YJL047C-A	cmpl	cmpl	0,	30	135	30	135	True	True
rna-NM_001181480.3	NC_001142.9	-	349549	352138	349579	352108	1	349549,	352138,	0	gene-YJL047C	cmpl	cmpl	0,	30	2529	30	2529	True	True
rna-NM_001181479.1	NC_001142.9	+	352355	353645	352385	353615	1	352355,	353645,	0	gene-YJL046W	cmpl	cmpl	0,	30	1230	30	1230	True	True
rna-YNCJ0010W	NC_001142.9	+	354243	354332	354332	354332	2	354243,354296,	354282,354332,	0	gene-YNCJ0010W	none	none	-1,-1,	0	0	0	0	True	False
rna-YNCJ0011W	NC_001142.9	+	355373	355445	355445	355445	1	355373,	355445,	0	gene-YNCJ0011W	none	none	-1,	0	0	0	0	True	False
rna-YNCJ0012W	NC_001142.9	+	355455	355527	355527	355527	1	355455,	355527,	0	gene-YNCJ0012W	none	none	-1,	0	0	0	0	True	False
rna-NM_001181478.1	NC_001142.9	+	355993	357958	356023	357928	1	355993,	357958,	0	gene-YJL045W	cmpl	cmpl	0,	30	1905	30	1905	True	True
rna-NM_001181477.3	NC_001142.9	-	358269	359706	358299	359676	1	358269,	359706,	0	gene-YJL044C	cmpl	cmpl	0,	30	1377	30	1377	True	True
rna-NM_001181476.1	NC_001142.9	+	360099	360933	360129	360903	1	360099,	360933,	0	gene-YJL043W	cmpl	cmpl	0,	30	774	30	774	True	True
rna-NM_001181475.1	NC_001142.9	+	361218	365475	361248	365445	1	361218,	365475,	0	gene-YJL042W	cmpl	cmpl	0,	30	4197	30	4197	True	True
rna-NM_001181474.3	NC_001142.9	+	365753	368403	365783	368373	2	365753,365902,	365784,368403,	0	gene-YJL041W	cmpl	cmpl	0,1,	30	2472	30	2472	True	True
rna-NM_001181473.1	NC_001142.9	-	368717	373829	368747	373799	1	368717,	373829,	0	gene-YJL039C	cmpl	cmpl	0,	30	5052	30	5052	True	True
rna-YNCJ0013C	NC_001142.9	-	374423	374495	374495	374495	1	374423,	374495,	0	gene-YNCJ0013C	none	none	-1,	0	0	0	0	True	False
rna-YNCJ0014C	NC_001142.9	-	374505	374577	374577	374577	1	374505,	374577,	0	gene-YNCJ0014C	none	none	-1,	0	0	0	0	True	False
rna-NM_001181472.1	NC_001142.9	-	375084	375804	375114	375774	1	375084,	375804,	0	gene-YJL038C	cmpl	cmpl	0,	30	660	30	660	True	True
rna-NM_001181471.3	NC_001142.9	+	376631	377366	376661	377336	1	376631,	377366,	0	gene-YJL037W	cmpl	cmpl	0,	30	675	30	675	True	True
rna-YNCJ0015W	NC_001142.9	+	378359	378433	378433	378433	1	378359,	378433,	0	gene-YNCJ0015W	none	none	-1,	0	0	0	0	True	False
rna-NM_001181470.1	NC_001142.9	+	378794	380126	378824	380096	1	378794,	380126,	0	gene-YJL036W	cmpl	cmpl	0,	30	1272	30	1272	True	True
rna-NM_001181469.1	NC_001142.9	-	380218	381031	380248	381001	1	380218,	381031,	0	gene-YJL035C	cmpl	cmpl	0,	30	753	30	753	True	True
rna-NM_001181468.3	NC_001142.9	+	381296	383405	381326	383375	1	381296,	383405,	0	gene-YJL034W	cmpl	cmpl	0,	30	2049	30	2049	True	True
rna-NM_001181467.1	NC_001142.9	+	383806	386179	383836	386149	1	383806,	386179,	0	gene-YJL033W	cmpl	cmpl	0,	30	2313	30	2313	True	True
rna-NM_001181465.1	NC_001142.9	-	386337	387468	386367	387438	2	386337,387435,	387348,387468,	0	gene-YJL031C	cmpl	cmpl	0,0,	30	984	30	984	True	True
rna-NM_001181464.3	NC_001142.9	+	387626	388277	387656	388247	1	387626,	388277,	0	gene-YJL030W	cmpl	cmpl	0,	30	591	30	591	True	True
rna-NM_001181463.1	NC_001142.9	-	388354	390883	388384	390853	1	388354,	390883,	0	gene-YJL029C	cmpl	cmpl	0,	30	2469	30	2469	True	True
rna-YNCJ0016C	NC_001142.9	-	391042	391115	391115	391115	1	391042,	391115,	0	gene-YNCJ0016C	none	none	-1,	0	0	0	0	True	False
rna-NM_001181462.1	NC_001142.9	+	391280	391676	391310	391646	1	391280,	391676,	0	gene-YJL028W	cmpl	cmpl	0,	30	336	30	336	True	True
rna-NM_001181461.3	NC_001142.9	-	391802	392279	391832	392249	1	391802,	392279,	0	gene-YJL027C	cmpl	cmpl	0,	30	417	30	417	True	True
rna-NM_001181460.1	NC_001142.9	+	392373	393633	392403	393603	1	392373,	393633,	0	gene-YJL026W	cmpl	cmpl	0,	30	1200	30	1200	True	True
rna-NM_001181459.1	NC_001142.9	+	393936	395541	393966	395511	1	393936,	395541,	0	gene-YJL025W	cmpl	cmpl	0,	30	1545	30	1545	True	True
rna-NM_001181458.3	NC_001142.9	-	395900	396622	395930	396592	2	395900,396570,	396493,396622,	0	gene-YJL024C	cmpl	cmpl	1,0,	30	585	30	585	True	True
rna-YNCJ0017C	NC_001142.9	-	396725	396796	396796	396796	1	396725,	396796,	0	gene-YNCJ0017C	none	none	-1,	0	0	0	0	True	False
rna-NM_001181457.1	NC_001142.9	-	397324	398428	397354	398398	1	397324,	398428,	0	gene-YJL023C	cmpl	cmpl	0,	30	1044	30	1044	True	True
rna-NM_001181454.1	NC_001142.9	-	398906	402440	398936	402410	1	398906,	402440,	0	gene-YJL020C	cmpl	cmpl	0,	30	3474	30	3474	True	True
rna-NM_001181453.3	NC_001142.9	+	402866	404975	402896	404945	1	402866,	404975,	0	gene-YJL019W	cmpl	cmpl	0,	30	2049	30	2049	True	True
rna-NM_001181450.1	NC_001142.9	+	405557	407303	405587	407273	1	405557,	407303,	0	gene-YJL016W	cmpl	cmpl	0,	30	1686	30	1686	True	True
rna-NM_001181448.1	NC_001142.9	+	407527	409192	407557	409162	1	407527,	409192,	0	gene-YJL014W	cmpl	cmpl	0,	30	1605	30	1605	True	True
rna-NM_001181447.3	NC_001142.9	-	409462	411070	409492	411040	1	409462,	411070,	0	gene-YJL013C	cmpl	cmpl	0,	30	1548	30	1548	True	True
rna-NM_001181446.1	NC_001142.9	-	411203	413429	411233	413399	1	411203,	413429,	0	gene-YJL012C	cmpl	cmpl	0,	30	2166	30	2166	True	True
rna-NM_001181445.2	NC_001142.9	-	414254	414800	414284	414770	1	414254,	414800,	0	gene-YJL011C	cmpl	cmpl	0,	30	486	30	486	True	True
rna-YNCJ0018W	NC_001142.9	+	414965	415038	415038	415038	1	414965,	415038,	0	gene-YNCJ0018W	none	none	-1,	0	0	0	0	True	False
rna-YNCJ0019C	NC_001142.9	-	415930	416036	416036	416036	2	415930,416000,	415966,416036,	0	gene-YNCJ0019C	none	none	-1,-1,	0	0	0	0	True	False
rna-NM_001181444.3	NC_001142.9	-	417531	419592	417561	419562	1	417531,	419592,	0	gene-YJL010C	cmpl	cmpl	0,	30	2001	30	2001	True	True
