chromosome	gene_id	transcript_id	start	end	utr5_length	cds_length	utr3_length	strand	rep_transcript	modified
NC_001141.2	YIL089W	NM_001179437.1	195568	196246	30	618	30	+	True	True
NC_001141.2	YIL088C	NM_001179436.1	197900	199433	30	1473	30	-	True	True
NC_001141.2	YIL087C	NM_001179435.3	199615	200149	30	474	30	-	True	True
NC_001141.2	YIL086C	NM_001348844.1	200122	200491	30	309	30	-	True	True
NC_001141.2	YIL085C	NM_001179433.3	200459	202073	30	1554	30	-	True	True
NC_001141.2	YIL084C	NM_001179432.1	202245	203289	30	984	30	-	True	True
NC_001141.2	YIL083C	NM_001179431.2	203525	204683	30	1098	30	-	True	True
NC_001141.2	YIL082W-A	NM_001181434.4	205604	210162	30	4497	30	+	True	True
NC_001141.2	YIL079C	NM_001179429.1	210892	212035	30	1083	30	-	True	True
NC_001141.2	YIL078W	NM_001179428.3	212468	214733	30	2205	30	+	True	True
NC_001141.2	YIL077C	NM_001179427.3	214960	215983	30	963	30	-	True	True
NC_001141.2	YIL076W	NM_001179426.1	216627	217578	30	891	30	+	True	True
NC_001141.2	YIL075C	NM_001179425.1	217832	220730	30	2838	30	-	True	True
NC_001141.2	YIL074C	NM_001179424.1	221050	222520	30	1410	30	-	True	True
NC_001141.2	YIL073C	NM_001179423.1	222906	225984	30	2928	30	-	True	True
NC_001141.2	YIL072W	NM_001179422.3	226571	228449	30	1818	30	+	True	True
NC_001141.2	YIL071C	NM_001179421.3	228629	230024	30	1335	30	-	True	True
NC_001141.2	YIL070C	NM_001179420.1	230241	231102	30	801	30	-	True	True
NC_001141.2	YIL069C	NM_001179419.1	231522	232399	30	408	30	-	True	True
NC_001141.2	YIL068C	NM_001179418.1	233026	235504	30	2418	30	-	True	True
NC_001141.2	YIL067C	NM_001179417.1	235693	237790	30	2037	30	-	True	True
NC_001141.2	YIL066C	NM_001179416.3	238068	240738	30	2610	30	-	True	True
NC_001141.2	YIL065C	NM_001179415.3	241277	241805	30	468	30	-	True	True
NC_001141.2	YIL064W	NM_001179414.2	241996	242746	30	690	30	+	True	True
NC_001141.2	YIL063C	NM_001179413.1	242730	243774	30	984	30	-	True	True
NC_001141.2	YIL062C	NM_001179412.1	243967	244492	30	465	30	-	True	True
NC_001141.2	YIL061C	NM_001179411.1	244626	245589	30	903	30	-	True	True
NC_001141.2	YIL060W	NM_001179410.3	246361	246856	30	435	30	+	True	True
NC_001141.2	YIL059C	NM_001431140.1	246519	246945	30	366	30	-	True	True
NC_001141.2	YIL057C	NM_001179407.3	247871	248426	30	495	30	-	True	True
NC_001141.2	YIL056W	NM_001179406.1	249960	251943	30	1923	30	+	True	True
NC_001141.2	YIL055C	NM_001179405.1	252011	253955	30	1884	30	-	True	True
NC_001141.2	YIL054W	NM_001270751.1	254512	254890	30	318	30	+	True	True
NC_001141.2	YIL053W	NM_001179403.1	255084	255897	30	753	30	+	True	True
NC_001141.2	YIL052C	NM_001179402.1	256195	257093	30	366	30	-	True	True
NC_001141.2	YIL051C	NM_001179401.3	257812	258310	30	438	30	-	True	True
NC_001141.2	YIL050W	NM_001179400.3	258882	259800	30	858	30	+	True	True
NC_001141.2	YIL049W	NM_001179399.1	260127	260949	30	762	30	+	True	True
NC_001141.2	YIL048W	NM_001179398.1	261406	264922	30	3456	30	+	True	True
NC_001141.2	YIL047C	NM_001179397.3	265084	267853	30	2709	30	-	True	True
NC_001141.2	YIL046W-A	NM_001184654.1	268278	268503	30	165	30	+	True	True
NC_001141.2	YIL046W	NM_001179396.1	268620	270603	30	1923	30	+	True	True
NC_001141.2	YIL045W	NM_001179395.3	271130	272807	30	1617	30	+	True	True
NC_001141.2	YIL044C	NM_001179394.3	272919	273876	30	897	30	-	True	True
NC_001141.2	YIL043C	NM_001179393.1	274041	274956	30	855	30	-	True	True
NC_001141.2	YIL042C	NM_001179392.1	275077	276322	30	1185	30	-	True	True
NC_001141.2	YIL041W	NM_001179391.3	276494	277535	30	981	30	+	True	True
NC_001141.2	YIL040W	NM_001179390.1	277692	278169	30	417	30	+	True	True
NC_001141.2	YIL039W	NM_001179389.1	278395	279877	30	1422	30	+	True	True
NC_001141.2	YIL038C	NM_001179388.3	280111	282682	30	2511	30	-	True	True
NC_001141.2	YIL037C	NM_001179387.3	282998	285029	30	1971	30	-	True	True
NC_001141.2	YIL036W	NM_001179386.1	285635	287459	30	1764	30	+	True	True
NC_001141.2	YIL035C	NM_001179385.1	287759	288938	30	1119	30	-	True	True
NC_001141.2	YIL034C	NM_001179384.3	289195	290119	30	864	30	-	True	True
NC_001141.2	YIL033C	NM_001179383.1	290388	291699	30	1251	30	-	True	True
NC_001141.2	YIL031W	NM_001179381.1	292602	295767	30	3105	30	+	True	True
NC_001141.2	YIL030C	NM_001179380.3	296019	300039	30	3960	30	-	True	True
NC_001141.2	YIL029C	NM_001179379.3	300798	301287	30	429	30	-	True	True
NC_001141.2	YIL027C	NM_001179377.1	303648	304134	30	426	30	-	True	True
NC_001141.2	YIL026C	NM_001179376.1	304446	307959	30	3453	30	-	True	True
NC_001141.2	YIL024C	NM_001179374.3	308571	309201	30	570	30	-	True	True
NC_001141.2	YIL023C	NM_001179373.1	309355	310456	30	1041	30	-	True	True
NC_001141.2	YIL022W	NM_001179372.1	311134	312490	30	1296	30	+	True	True
NC_001141.2	YIL021W	NM_001179371.3	312874	313891	30	957	30	+	True	True
NC_001141.2	YIL020C	NM_001179370.3	314004	314850	30	786	30	-	True	True
NC_001141.2	YIL019W	NM_001179369.1	315062	316163	30	1041	30	+	True	True
NC_001141.2	YIL018W	NM_001179368.1	316737	317962	30	765	30	+	True	True
NC_001141.2	YIL017C	NM_001179367.3	318169	320995	30	2766	30	-	True	True
NC_001141.2	YIL016W	NM_001179366.1	321423	321963	30	480	30	+	True	True
NC_001141.2	YIL015W	NM_001179365.1	322311	324135	30	1764	30	+	True	True
NC_001141.2	YIL014C-A	NM_001181433.3	325181	325556	30	315	30	-	True	True
NC_001141.2	YIL014W	NM_001179364.3	326072	328025	30	1893	30	+	True	True
NC_001141.2	YIL013C	NM_001179363.1	328176	332472	30	4236	30	-	True	True
NC_001141.2	YIL012W	NM_001348845.1	332980	333382	30	342	30	+	True	True
NC_001141.2	YIL011W	NM_001179361.1	333696	334566	30	810	30	+	True	True
NC_001141.2	YIL010W	NM_001179360.3	334851	335559	30	648	30	+	True	True
NC_001141.2	YIL009C-A	NM_001184306.2	335635	336242	30	546	30	-	True	True
NC_001141.2	YIL009W	NM_001179359.1	339313	341458	30	2085	30	+	True	True
NC_001141.2	YIL008W	NM_001179358.3	342505	342865	30	300	30	+	True	True
NC_001141.2	YIL007C	NM_001179357.3	342963	343686	30	663	30	-	True	True
NC_001141.2	YIL006W	NM_001179356.1	344031	345213	30	1122	30	+	True	True
NC_001141.2	YIL005W	NM_001179355.1	345661	347827	30	2106	30	+	True	True
NC_001141.2	YIL004C	NM_001179354.3	347915	348535	30	429	30	-	True	True
NC_001141.2	YIL003W	NM_001179353.1	349091	350033	30	882	30	+	True	True
NC_001141.2	YIL002W-A	NM_001184653.1	350270	350540	30	210	30	+	True	True
NC_001141.2	YIL002C	NM_001179352.3	350560	353461	30	2841	30	-	True	True
NC_001141.2	YIL001W	NM_001179351.3	353909	355511	30	1542	30	+	True	True
NC_001141.2	YIR001C	NM_001179523.1	356112	356925	30	753	30	-	True	True
NC_001141.2	YIR002C	NM_001179524.1	357384	360426	30	2982	30	-	True	True
NC_001141.2	YIR003W	NM_001179525.3	360854	362954	30	2040	30	+	True	True
NC_001141.2	YIR004W	NM_001179526.1	363190	364549	30	1299	30	+	True	True
NC_001141.2	YIR005W	NM_001179527.1	364858	365365	30	447	30	+	True	True
NC_001141.2	YIR006C	NM_001179528.3	365435	369938	30	4443	30	-	True	True
NC_001141.2	YIR007W	NM_001179529.3	370673	373028	30	2295	30	+	True	True
NC_001141.2	YIR008C	NM_001179530.1	373046	374336	30	1230	30	-	True	True
NC_001141.2	YIR009W	NM_001179531.1	374494	374890	30	336	30	+	True	True
NC_001141.2	YIR010W	NM_001179532.3	375400	377191	30	1731	30	+	True	True
NC_001141.2	YIR011C	NM_001179533.1	377256	378276	30	960	30	-	True	True
NC_001141.2	YIR012W	NM_001179534.1	378455	379811	30	1296	30	+	True	True
NC_001141.2	YIR013C	NM_001179535.3	379988	380414	30	366	30	-	True	True
NC_001141.2	YIR014W	NM_001179536.3	381055	381844	30	729	30	+	True	True
NC_001141.2	YIR015W	NM_001179537.1	381917	382412	30	435	30	+	True	True
NC_001141.2	YIR016W	NM_001179538.1	382597	383455	30	798	30	+	True	True
NC_001141.2	YIR017C	NM_001179539.3	383525	384149	30	564	30	-	True	True
NC_001141.2	YIR018W	NM_001179540.1	384578	385376	30	738	30	+	True	True
NC_001141.2	YIR018C-A	NM_001184655.1	385533	385731	30	138	30	-	True	True
NC_001141.2	YIR019C	NM_001179541.3	389541	393705	30	4104	30	-	True	True
NC_001141.2	YIR020C	NM_001270752.1	394224	394587	30	303	30	-	True	True
NC_001141.2	YIR021W	NM_001179543.3	397263	398415	30	1092	30	+	True	True
NC_001141.2	YIR021W-A	NM_001184656.1	398483	398756	30	213	30	+	True	True
NC_001141.2	YIR022W	NM_001179544.1	398702	399266	30	504	30	+	True	True
NC_001141.2	YIR023W	NM_001179545.3	399746	402719	30	2913	30	+	True	True
NC_001141.2	YIR024C	NM_001179546.1	402810	403521	30	651	30	-	True	True
NC_001141.2	YIR025W	NM_001179547.1	403628	404795	30	1107	30	+	True	True
NC_001141.2	YIR026C	NM_001179548.3	404842	405997	30	1095	30	-	True	True
NC_001141.2	YIR027C	NM_001179549.3	406229	407672	30	1383	30	-	True	True
NC_001141.2	YIR028W	NM_001179550.3	408437	410405	30	1908	30	+	True	True
NC_001141.2	YIR029W	NM_001179551.1	410776	411868	30	1032	30	+	True	True
NC_001141.2	YIR030C	NM_001179552.1	412005	412800	30	735	30	-	True	True
NC_001141.2	YIR031C	NM_001179553.3	412984	414709	30	1665	30	-	True	True
NC_001141.2	YIR032C	NM_001179554.1	414999	415647	30	588	30	-	True	True
NC_001141.2	YIR033W	NM_001179555.1	416093	419495	30	3342	30	+	True	True
NC_001141.2	YIR034C	NM_001179556.3	419584	420766	30	1122	30	-	True	True
NC_001141.2	YIR035C	NM_001179557.3	420995	421820	30	765	30	-	True	True
NC_001141.2	YIR036C	NM_001179558.3	422043	422895	30	792	30	-	True	True
NC_001141.2	YIR037W	NM_001179559.1	423097	423649	30	492	30	+	True	True
NC_001141.2	YIR038C	NM_001179560.1	423778	424543	30	705	30	-	True	True
NC_001141.2	YIR039C	NM_001179561.3	430467	432141	30	1614	30	-	True	True
NC_001141.2	YIR041W	NM_001179563.1	433898	434333	30	375	30	+	True	True
NC_001141.2	YIR042C	NM_001179564.1	435242	436013	30	711	30	-	True	True
NC_001141.2	YIR043C	YIR043C	437012	438209	30	1137	30	-	True	True
NC_001142.9	YJL225C	NM_001181657.1	435	6160	30	5277	30	-	True	True
NC_001142.9	YJL223C	NM_001181656.1	8745	9168	30	363	30	-	True	True
NC_001142.9	YJL222W	NM_001181655.1	11444	16154	30	4650	30	+	True	True
NC_001142.9	YJL221C	NM_001181654.1	16736	18566	30	1770	30	-	True	True
NC_001142.9	YJL219W	NM_001181652.1	19466	21230	30	1704	30	+	True	True
NC_001142.9	YJL218W	NM_001181651.1	21942	22593	30	591	30	+	True	True
NC_001142.9	YJL217W	NM_001181650.1	23102	23759	30	597	30	+	True	True
NC_001142.9	YJL216C	NM_001181649.1	24310	26116	30	1746	30	-	True	True
NC_001142.9	YJL214W	NM_001181647.1	26856	28626	30	1710	30	+	True	True
NC_001142.9	YJL213W	NM_001181646.1	32132	33188	30	996	30	+	True	True
NC_001142.9	YJL212C	NM_001181645.1	33819	36279	30	2400	30	-	True	True
NC_001142.9	YJL210W	NM_001181643.1	36888	37764	30	816	30	+	True	True
NC_001142.9	YJL209W	NM_001181642.1	37974	39999	30	1965	30	+	True	True
NC_001142.9	YJL208C	NM_001181641.1	40163	41213	30	990	30	-	True	True
NC_001142.9	YJL207C	NM_001181640.1	41358	47463	30	6045	30	-	True	True
NC_001142.9	YJL206C	NM_001181638.1	47628	49965	30	2277	30	-	True	True
NC_001142.9	YJL205C	NM_001181639.1	50108	50473	30	162	30	-	True	True
NC_001142.9	YJL204C	NM_001181637.1	50598	53181	30	2523	30	-	True	True
NC_001142.9	YJL203W	NM_001181636.1	53310	54213	30	843	30	+	True	True
NC_001142.9	YJL201W	NM_001181634.1	54348	56208	30	1800	30	+	True	True
NC_001142.9	YJL200C	NM_001181633.1	56413	58843	30	2370	30	-	True	True
NC_001142.9	YJL199C	NM_001348846.1	59825	60212	30	327	30	-	True	True
NC_001142.9	YJL198W	NM_001181631.1	60813	63519	30	2646	30	+	True	True
NC_001142.9	YJL197W	NM_001181630.1	63774	67599	30	3765	30	+	True	True
NC_001142.9	YJL196C	NM_001181629.1	67819	68812	30	933	30	-	True	True
NC_001142.9	YJL194W	NM_001181627.1	69307	70909	30	1542	30	+	True	True
NC_001142.9	YJL193W	NM_001181626.1	71335	72604	30	1209	30	+	True	True
NC_001142.9	YJL192C	NM_001181625.1	72679	73444	30	705	30	-	True	True
NC_001142.9	YJL191W	NM_001181624.1	73756	74641	30	417	30	+	True	True
NC_001142.9	YJL190C	NM_001181623.1	74879	75332	30	393	30	-	True	True
NC_001142.9	YJL189W	NM_001181622.1	75902	76504	30	156	30	+	True	True
NC_001142.9	YJL187C	NM_001181620.1	76772	79292	30	2460	30	-	True	True
NC_001142.9	YJL186W	NM_001181619.2	80124	81945	30	1761	30	+	True	True
NC_001142.9	YJL185C	NM_001181618.1	82064	83006	30	882	30	-	True	True
NC_001142.9	YJL184W	NM_001181617.1	83417	83849	30	372	30	+	True	True
NC_001142.9	YJL183W	NM_001181616.2	84037	85366	30	1269	30	+	True	True
NC_001142.9	YJL181W	NM_001181614.1	85629	87525	30	1836	30	+	True	True
NC_001142.9	YJL180C	NM_001181613.1	87552	88590	30	978	30	-	True	True
NC_001142.9	YJL179W	NM_001181612.2	88756	89146	30	330	30	+	True	True
NC_001142.9	YJL178C	NM_001181611.1	89251	90127	30	816	30	-	True	True
NC_001142.9	YJL177W	NM_001181610.1	90755	91687	30	555	30	+	True	True
NC_001142.9	YJL176C	NM_001181609.1	92022	94560	30	2478	30	-	True	True
NC_001142.9	YJL174W	NM_001181607.1	95061	95952	30	831	30	+	True	True
NC_001142.9	YJL173C	NM_001181606.1	96130	96559	30	369	30	-	True	True
NC_001142.9	YJL172W	NM_001181605.1	97706	99497	30	1731	30	+	True	True
NC_001142.9	YJL171C	NM_001181604.2	99673	100924	30	1191	30	-	True	True
NC_001142.9	YJL170C	NM_001181603.1	101119	101809	30	630	30	-	True	True
NC_001142.9	YJL168C	NM_001181601.2	102196	104458	30	2202	30	-	True	True
NC_001142.9	YJL167W	NM_001181600.1	104983	106102	30	1059	30	+	True	True
NC_001142.9	YJL166W	NM_001181599.1	106403	106748	30	285	30	+	True	True
NC_001142.9	YJL165C	NM_001181598.1	106863	109491	30	2568	30	-	True	True
NC_001142.9	YJL164C	NM_001181597.2	109935	111189	30	1194	30	-	True	True
NC_001142.9	YJL163C	NM_001181596.1	111635	113363	30	1668	30	-	True	True
NC_001142.9	YJL162C	NM_001181595.1	113847	115659	30	1752	30	-	True	True
NC_001142.9	YJL161W	NM_001181594.1	117214	117817	30	543	30	+	True	True
NC_001142.9	YJL160C	NM_001181593.1	117931	118855	30	864	30	-	True	True
NC_001142.9	YJL159W	NM_001181592.1	120418	121720	30	1242	30	+	True	True
NC_001142.9	YJL158C	NM_001181591.1	122234	122978	30	684	30	-	True	True
NC_001142.9	YJL157C	NM_001181590.1	123805	126358	30	2493	30	-	True	True
NC_001142.9	YJL156C	NM_001181589.1	126822	128982	30	2100	30	-	True	True
NC_001142.9	YJL155C	NM_001181588.1	129254	130673	30	1359	30	-	True	True
NC_001142.9	YJL154C	NM_001181587.1	131070	133965	30	2835	30	-	True	True
NC_001142.9	YJL153C	NM_001181586.1	134301	135963	30	1602	30	-	True	True
NC_001142.9	YJL151C	NM_001181584.1	136341	136803	30	402	30	-	True	True
NC_001142.9	YJL149W	NM_001181582.1	137348	139400	30	1992	30	+	True	True
NC_001142.9	YJL148W	NM_001181581.1	140406	141168	30	702	30	+	True	True
NC_001142.9	YJL147C	NM_001181580.1	141388	142597	30	1149	30	-	True	True
NC_001142.9	YJL146W	NM_001181579.1	143261	144731	30	1410	30	+	True	True
NC_001142.9	YJL145W	NM_001181578.1	145129	146074	30	885	30	+	True	True
NC_001142.9	YJL144W	NM_001181577.1	146328	146703	30	315	30	+	True	True
NC_001142.9	YJL143W	NM_001181576.1	147070	147607	30	477	30	+	True	True
NC_001142.9	YJL142C	NM_001395034.1	147788	148241	30	393	30	-	True	True
NC_001142.9	YJL141C	NM_001181574.1	147936	150420	30	2424	30	-	True	True
NC_001142.9	YJL140W	NM_001181573.1	150930	151656	30	666	30	+	True	True
NC_001142.9	YJL139C	NM_001181572.1	151682	153029	30	1287	30	-	True	True
NC_001142.9	YJL138C	NM_001181571.1	153473	154721	30	1188	30	-	True	True
NC_001142.9	YJL137C	NM_001181570.1	154954	156157	30	1143	30	-	True	True
NC_001142.9	YJL136W-A	NM_001184637.1	156138	156282	30	84	30	+	True	True
NC_001142.9	YJL136C	NM_001181569.1	156519	157303	30	264	30	-	True	True
NC_001142.9	YJL134W	NM_001181567.1	158157	159447	30	1230	30	+	True	True
NC_001142.9	YJL133C-A	NM_001184636.1	159592	159877	30	225	30	-	True	True
NC_001142.9	YJL133W	NM_001181566.1	160588	161593	30	945	30	+	True	True
NC_001142.9	YJL132W	NM_001181565.1	161883	164196	30	2253	30	+	True	True
NC_001142.9	YJL131C	NM_001181564.1	164247	165378	30	1071	30	-	True	True
NC_001142.9	YJL130C	NM_001181563.2	165692	172397	30	6645	30	-	True	True
NC_001142.9	YJL129C	NM_001181562.1	173568	177336	30	3708	30	-	True	True
NC_001142.9	YJL128C	NM_001181561.2	178066	180133	30	2007	30	-	True	True
NC_001142.9	YJL127C-B	NM_001184532.1	181520	181739	30	159	30	-	True	True
NC_001142.9	YJL127C	NM_001181560.1	182267	184250	30	1923	30	-	True	True
NC_001142.9	YJL126W	NM_001181559.1	184470	185454	30	924	30	+	True	True
NC_001142.9	YJL125C	NM_001181558.1	185497	186709	30	1152	30	-	True	True
NC_001142.9	YJL124C	NM_001181557.1	187095	187674	30	519	30	-	True	True
NC_001142.9	YJL123C	NM_001181556.1	187973	189470	30	1437	30	-	True	True
NC_001142.9	YJL122W	NM_001181555.1	189685	190273	30	528	30	+	True	True
NC_001142.9	YJL121C	NM_001181554.1	190343	191120	30	717	30	-	True	True
NC_001142.9	YJL118W	NM_001181551.1	191608	192328	30	660	30	+	True	True
NC_001142.9	YJL117W	NM_001181550.1	192500	193496	30	936	30	+	True	True
NC_001142.9	YJL116C	NM_001181549.1	193829	194903	30	1014	30	-	True	True
NC_001142.9	YJL115W	NM_001181548.1	196256	197156	30	840	30	+	True	True
NC_001142.9	YJL114W	NM_001181547.2	197884	198625	30	681	30	+	True	True
NC_001142.9	YJL113W	NM_001181546.3	198647	203355	30	4647	30	+	True	True
NC_001142.9	YJL112W	NM_001181545.2	205274	207479	30	2145	30	+	True	True
NC_001142.9	YJL111W	NM_001181544.1	207846	209559	30	1653	30	+	True	True
NC_001142.9	YJL110C	NM_001181543.1	209891	211607	30	1656	30	-	True	True
NC_001142.9	YJL109C	NM_001181542.1	211969	217339	30	5310	30	-	True	True
NC_001142.9	YJL108C	NM_001181541.1	217674	218886	30	1152	30	-	True	True
NC_001142.9	YJL107C	NM_001181540.1	218822	220046	30	1164	30	-	True	True
NC_001142.9	YJL106W	NM_001181539.1	221359	223357	30	1938	30	+	True	True
NC_001142.9	YJL105W	NM_001181538.1	225024	226767	30	1683	30	+	True	True
NC_001142.9	YJL104W	NM_001181537.1	227296	227806	30	450	30	+	True	True
NC_001142.9	YJL103C	NM_001181536.1	228994	230911	30	1857	30	-	True	True
NC_001142.9	YJL102W	NM_001181535.1	231270	233790	30	2460	30	+	True	True
NC_001142.9	YJL101C	NM_001181534.1	234289	236386	30	2037	30	-	True	True
NC_001142.9	YJL100W	NM_001181533.1	237232	239116	30	1824	30	+	True	True
NC_001142.9	YJL099W	NM_001181532.1	239383	241684	30	2241	30	+	True	True
NC_001142.9	YJL098W	NM_001181531.1	242051	245288	30	3177	30	+	True	True
NC_001142.9	YJL097W	NM_001181530.1	245560	246274	30	654	30	+	True	True
NC_001142.9	YJL096W	NM_001181529.1	246459	247005	30	486	30	+	True	True
NC_001142.9	YJL095W	NM_001181528.1	247224	251721	30	4437	30	+	True	True
NC_001142.9	YJL094C	NM_001181527.1	251790	254472	30	2622	30	-	True	True
NC_001142.9	YJL093C	NM_001181526.1	254706	256842	30	2076	30	-	True	True
NC_001142.9	YJL092W	NM_001181525.1	257392	260977	30	3525	30	+	True	True
NC_001142.9	YJL091C	NM_001181524.1	261049	262582	30	1473	30	-	True	True
NC_001142.9	YJL090C	NM_001181523.1	262726	265081	30	2295	30	-	True	True
NC_001142.9	YJL089W	NM_001181522.1	265895	268445	30	2490	30	+	True	True
NC_001142.9	YJL088W	NM_001181521.1	268768	269845	30	1017	30	+	True	True
NC_001142.9	YJL087C	NM_001181520.1	269971	272515	30	2484	30	-	True	True
NC_001142.9	YJL085W	NM_001181518.1	272796	274728	30	1872	30	+	True	True
NC_001142.9	YJL084C	NM_001181517.1	274831	278032	30	3141	30	-	True	True
NC_001142.9	YJL083W	NM_001181516.1	278810	280685	30	1815	30	+	True	True
NC_001142.9	YJL082W	NM_001181515.1	281154	283410	30	2196	30	+	True	True
NC_001142.9	YJL081C	NM_001181514.1	283771	285301	30	1470	30	-	True	True
NC_001142.9	YJL080C	NM_001181513.1	285527	289256	30	3669	30	-	True	True
NC_001142.9	YJL079C	NM_001181512.1	289844	290804	30	900	30	-	True	True
NC_001142.9	YJL078C	NM_001181511.1	291305	294011	30	2646	30	-	True	True
NC_001142.9	YJL077W-B	NM_001184603.1	294016	294175	30	99	30	+	True	True
NC_001142.9	YJL077C	NM_001181510.1	294635	295091	30	396	30	-	True	True
NC_001142.9	YJL077W-A	NM_001270753.1	294768	294915	30	87	30	+	True	True
NC_001142.9	YJL076W	NM_001181509.1	295214	298844	30	3570	30	+	True	True
NC_001142.9	YJL075C	NM_001395035.1	298429	298906	30	417	30	-	True	True
NC_001142.9	YJL074C	NM_001181507.1	299126	302879	30	3693	30	-	True	True
NC_001142.9	YJL073W	NM_001181506.3	303150	305148	30	1938	30	+	True	True
NC_001142.9	YJL072C	NM_001181505.1	305190	305892	30	642	30	-	True	True
NC_001142.9	YJL071W	NM_001181504.1	306101	307886	30	1725	30	+	True	True
NC_001142.9	YJL070C	NM_001181503.3	307940	310667	30	2667	30	-	True	True
NC_001142.9	YJL069C	NM_001181502.1	310891	312736	30	1785	30	-	True	True
NC_001142.9	YJL068C	NM_001181501.1	312985	313945	30	900	30	-	True	True
NC_001142.9	YJL066C	NM_001181499.3	314083	314902	30	759	30	-	True	True
NC_001142.9	YJL065C	NM_001181498.1	315023	315587	30	504	30	-	True	True
NC_001142.9	YJL063C	NM_001181496.1	315728	316505	30	717	30	-	True	True
NC_001142.9	YJL062W-A	NM_001184477.3	316692	317010	30	258	30	+	True	True
NC_001142.9	YJL062W	NM_001181495.1	317253	319806	30	2493	30	+	True	True
NC_001142.9	YJL061W	NM_001181494.1	319985	322187	30	2142	30	+	True	True
NC_001142.9	YJL060W	NM_001181493.3	323355	324750	30	1335	30	+	True	True
NC_001142.9	YJL059W	NM_001181492.1	324933	326220	30	1227	30	+	True	True
NC_001142.9	YJL058C	NM_001181491.1	326211	327903	30	1632	30	-	True	True
NC_001142.9	YJL057C	NM_001181490.3	328087	330151	30	2004	30	-	True	True
NC_001142.9	YJL056C	NM_001181489.1	330400	333103	30	2643	30	-	True	True
NC_001142.9	YJL055W	NM_001181488.1	333326	334124	30	738	30	+	True	True
NC_001142.9	YJL054W	NM_001181487.3	334234	335731	30	1437	30	+	True	True
NC_001142.9	YJL053W	NM_001181486.1	335867	337067	30	1140	30	+	True	True
NC_001142.9	YJL052C-A	NM_001184476.1	337853	338033	30	120	30	-	True	True
NC_001142.9	YJL052W	NM_001181485.3	338240	339299	30	999	30	+	True	True
NC_001142.9	YJL051W	NM_001181484.1	339756	342285	30	2469	30	+	True	True
NC_001142.9	YJL050W	NM_001181483.1	342491	345773	30	3222	30	+	True	True
NC_001142.9	YJL049W	NM_001181482.3	345942	347355	30	1353	30	+	True	True
